,index,artist_name,track_name,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_in_min_ms,time_signature,genre
1235,1859,Current Joys,Kids,75.0,0.827,0.66,6.0,-9.669,1,0.0337,0.508,0.403,0.0756,0.904,113.449,269143.0,4,Pop
1236,1863,Yot Club,YKWIM?,76.0,0.372,0.537,9.0,-7.623,1,0.0305,0.937,0.873,0.287,0.228,123.735,212750.0,3,Indie_Alt
1237,1864,Ravid Plotnik,◊ô◊ï◊ù ◊õ◊ô◊§◊ï◊® ◊ë◊õ◊§◊® ◊°◊ô◊®◊ß◊ô◊ü,36.0,0.727,0.412,5.0,-14.54,0,0.125,0.505,0.00524,0.12,0.712,82.0,293160.0,4,Rock
1238,1865,Life in Sweatpants,Good 2 Yourself,44.0,0.645,0.725,2.0,-8.44,1,0.0714,0.0953,0.2,0.0879,0.67,109.024,230089.0,4,Rock
1239,1867,Ian Munsick,Long Haul,60.0,0.506,0.627,6.0,-7.851,1,0.0273,0.423,7.4e-05,0.0755,0.296,141.89,3.854433333,4,Coutnry
1240,1868,Exciter,Heavy Metal Maniac,34.0,0.219,0.919,8.0,-5.379,1,0.0833,4e-06,0.0022,0.164,0.399,119.522,227453.0,4,Rock
1241,1869,Boyish,Superstar,43.0,0.662,0.629,3.0,-7.879,1,0.0262,0.313,0.0325,0.219,0.503,111.026,172117.0,4,Indie_Alt
1242,1870,Bush,Glycerine,63.0,0.421,0.335,5.0,-11.384,1,0.0324,0.0342,0.00236,0.0944,0.0889,114.227,266493.0,4,Rock
1243,1872,Samla Mammas Manna,Dundrets Fr√∂jder,25.0,0.471,0.576,9.0,-12.748,0,0.057,0.0373,0.586,0.113,0.607,129.092,646493.0,4,Indie_Alt
1244,1873,Slayer,South Of Heaven,58.0,0.31,0.991,5.0,-3.769,0,0.316,0.000132,0.085,0.0969,0.0395,140.071,298533.0,4,Metal
1245,1875,Teni,MOSLADO,58.0,0.891,0.614,3.0,-7.749,0,0.0745,0.0431,0.0286,0.123,0.655,109.938,206000.0,4,Indie_Alt
1246,1876,Itay Levi,◊©◊ï◊®◊ì◊ô◊ù ◊ê◊î◊ë◊î,31.0,0.365,0.713,2.0,-6.003,0,0.0383,0.198,6.61e-06,0.0839,0.347,82.258,230691.0,4,Pop
1247,1878,Robert Randolph & The Family Band,Shake It,35.0,0.351,0.964,4.0,-3.745,0,0.12,0.000697,0.0304,0.181,0.496,185.923,239853.0,4,Rock
1248,1880,The Bones of J.R. Jones,I See You,34.0,0.34,0.757,9.0,-5.632,0,0.0454,0.00163,0.266,0.0648,0.637,177.783,227207.0,4,Rock
1249,1881,Widespread Panic,And It Stoned Me,44.0,0.478,0.62,9.0,-9.887,1,0.037,0.162,0.02,0.366,0.573,160.302,341520.0,4,Rock
1250,1882,James Righton,Release Party,34.0,0.788,0.362,2.0,-6.18,1,0.0365,0.258,0.0958,0.0709,0.872,102.018,261427.0,4,Alt_Music
1251,1883,The Stone Roses,I Wanna Be Adored - Remastered,65.0,0.494,0.862,4.0,-9.158,0,0.0273,0.012,0.213,0.228,0.59,112.596,292800.0,4,Indie_Alt
1252,1886,Joe Bonamassa,Let Me Love You Baby - Live,25.0,0.406,0.7,11.0,-7.411,0,0.0491,0.0425,0.00036,0.969,0.709,89.158,335956.0,4,Blues
1253,1887,The Jesus and Mary Chain,April Skies,54.0,0.545,0.717,3.0,-6.869,1,0.036,0.00417,0.406,0.136,0.589,118.515,239621.0,4,Rock
1254,1888,Sub Urban,PATCHWERK (with Two Feet),68.0,0.822,0.464,8.0,-8.965,1,0.058,0.192,8.39e-06,0.293,0.773,97.506,141591.0,4,Pop
1255,1891,Sly & The Family Stone,"Everyday People - Live at The Woodstock Music & Art Fair, August 17, 1969",27.0,0.534,0.86,7.0,-11.019,1,0.0346,0.0194,0.00771,0.414,0.769,130.475,195587.0,4,Rock
1256,1892,True Villains,Dig Your Grave,38.0,0.488,0.91,7.0,-3.979,1,0.0654,0.000787,3.58e-06,0.334,0.654,164.08,192076.0,4,HipHop
1257,1893,Texas Bluesmen,Part Time Love,31.0,0.609,0.394,5.0,-12.993,1,0.0453,0.219,1.8e-05,0.128,0.567,108.515,385453.0,3,Pop
1258,1894,Buffalo Springfield,For What It's Worth,75.0,0.653,0.519,2.0,-10.164,1,0.0497,0.406,0.0209,0.101,0.822,98.883,2.56155,4,Rock
1259,1896,S. P. Balasubrahmanyam,Pehla Pehla Pyar-Spbalasubhramaniam,49.0,0.594,0.53,5.0,-10.226,0,0.0281,0.443,3.71e-06,0.421,0.457,101.831,4.405116667,4,Bollywood
1260,1898,Mathilda Homer,Rock Bottom,43.0,0.815,0.59,10.0,-4.965,1,0.0503,0.0345,0.00081,0.202,0.934,114.024,176292.0,4,Pop
1261,1899,The Who,My Generation - Stereo Version,67.0,0.412,0.782,2.0,-9.186,0,0.058,0.308,0.00822,0.0775,0.705,96.732,3.31178333,4,Rock
1262,1900,Father John Misty,Anthem,41.0,0.665,0.264,1.0,-9.379,1,0.0326,0.85,0.0836,0.0696,0.285,176.911,345773.0,3,Rock
1263,1901,Gloryhammer,Hootsforce,52.0,0.411,0.946,10.0,-4.756,1,0.0987,0.0028,2.41e-05,0.708,0.644,185.03,230293.0,4,Alt_Music
1264,1903,Britney Spears,Rock Me In,39.0,0.584,0.952,1.0,-6.514,1,0.0886,0.0122,1.15e-06,0.11,0.594,154.964,3.292216667,4,Pop
1265,1904,Killitorous,Total Protonic Reversal,21.0,0.21,0.994,2.0,-2.772,1,0.169,4.38e-05,0.143,0.12,0.0617,155.048,230120.0,4,Metal
1266,1906,REMI,Brain,46.0,0.732,0.665,8.0,-6.851,0,0.0584,0.117,0.000132,0.108,0.775,139.594,230757.0,4,Indie_Alt
1267,1907,John Cooper Clarke,(I Married a) Monster from Outer Space,31.0,0.562,0.545,9.0,-14.392,0,0.0487,0.764,0.65,0.347,0.342,132.495,211560.0,4,Indie_Alt
1268,1908,DIIV,Skin Game,43.0,0.484,0.754,6.0,-6.326,0,0.0383,0.00011,0.806,0.123,0.399,124.971,265467.0,4,Rock
1269,1913,iRO,Change Your Mind,36.0,0.531,0.772,9.0,-4.126,1,0.0446,0.0541,0.00693,0.0827,0.842,175.022,180273.0,4,Alt_Music
1270,1915,Johnny Rawls,Reckless Heart,10.0,0.722,0.624,7.0,-6.307,1,0.0285,0.363,9.75e-05,0.0786,0.613,104.018,265053.0,4,Blues
1271,1918,The Fall,Totally Wired,45.0,0.427,0.867,7.0,-7.182,1,0.219,0.000119,0.489,0.0822,0.763,167.299,205373.0,4,Alt_Music
1272,1921,Metallica,Tuesday's Gone,50.0,0.457,0.594,8.0,-5.722,1,0.028,0.0116,5.11e-06,0.691,0.33,136.237,543867.0,3,Rock
1273,1922,Westlife,Seasons in the Sun,8.0,0.597,0.558,6.0,-6.22,1,0.0226,0.197,2.98e-05,0.241,0.535,87.974,4.15445,4,Acoustic/Folk
1274,1924,Ramones,California Sun - 2017 Remaster,53.0,0.426,0.855,9.0,-3.132,1,0.054,0.0014,5.09e-05,0.0667,0.551,188.867,127747.0,4,Rock
1275,1926,Bonfire,American Nights - Almost Unplugged,30.0,0.643,0.81,8.0,-4.786,1,0.0246,0.000626,0.000464,0.0621,0.541,103.988,231360.0,4,Metal
1276,1927,Tall Juan,Atlantico,27.0,0.6,0.51,9.0,-8.318,1,0.0446,0.16,0.000314,0.424,0.512,120.4,190297.0,4,Alt_Music
1277,1928,Mastodon,Forged By Neron,56.0,0.333,0.972,4.0,-3.323,0,0.123,0.000273,0.00168,0.104,0.137,169.806,185120.0,4,Metal
1278,1930,Dry Cleaning,Unsmart Lady,49.0,0.428,0.794,5.0,-5.415,1,0.0318,0.000565,0.673,0.0872,0.485,94.091,182413.0,3,Indie_Alt
1279,1934,Jaykae,Chop (Henry the 8th),51.0,0.412,0.835,1.0,-6.081,1,0.228,0.14,0.00159,0.587,0.372,138.509,180677.0,4,Alt_Music
1280,1936,Castlecomer,All Of The Noise - Big Data Remix,39.0,0.637,0.717,2.0,-5.682,1,0.0343,0.0202,0.000103,0.0851,0.56,153.979,221299.0,4,Rock
1281,1938,Jimi Hendrix,"Foxey Lady - Live at The Woodstock Music & Art Fair, August 18, 1969",32.0,0.285,0.955,6.0,-6.105,1,0.169,0.000799,0.119,0.406,0.295,105.696,306640.0,4,Metal
1282,1940,Jimi Hendrix,Little Wing,71.0,0.515,0.534,6.0,-8.045,1,0.0768,0.181,0.00278,0.0547,0.426,70.776,145747.0,4,Rock
1283,1941,MONOWHALES,Out With The Old,31.0,0.451,0.932,9.0,-4.149,1,0.117,0.000219,0.000177,0.0753,0.366,161.84,171186.0,4,Metal
1284,1943,The Church,Under The Milky Way,61.0,0.578,0.583,9.0,-13.416,0,0.0269,0.0548,0.199,0.125,0.519,135.986,297600.0,4,Rock
1285,1944,Nine Inch Nails,Closer,60.0,0.546,0.724,10.0,-8.639,0,0.0427,0.000273,0.667,0.133,0.586,89.991,373307.0,4,Metal
1286,1946,Remi Wolf,Woo! - Panda Bear Remix,40.0,0.684,0.656,8.0,-5.875,1,0.0936,0.725,0.314,0.126,0.367,85.994,142007.0,4,Indie_Alt
1287,1947,Valerie June,Slip Slide On By,38.0,0.497,0.263,2.0,-8.117,1,0.039,0.353,0.00725,0.128,0.551,112.49,244147.0,3,Pop
1288,1949,Jamila Woods,Blk Girl Soldier,38.0,0.458,0.921,2.0,-5.465,1,0.181,0.00245,4.35e-06,0.137,0.597,165.693,202478.0,4,Indie_Alt
1289,1950,The Cranberries,Twenty One,50.0,0.578,0.358,7.0,-14.819,0,0.0317,0.00986,0.553,0.123,0.0891,119.974,187907.0,4,Indie_Alt
1290,1951,Arise Roots,Fade Away,43.0,0.768,0.678,2.0,-6.825,1,0.0321,0.165,0.00469,0.151,0.721,132.976,299600.0,4,Rock
1291,1952,Silent Child,Fuck You,64.0,0.617,0.557,10.0,-5.931,0,0.0381,0.155,2.87e-05,0.48,0.355,143.912,183333.0,4,Pop
1292,1953,Berry Sakharof,◊¢◊ë◊ì◊ô◊ù,38.0,0.505,0.799,4.0,-6.333,0,0.028,0.00132,6.4e-06,0.0972,0.386,97.649,304573.0,4,Indie_Alt
1293,1956,Maybird,Turning Into Water,43.0,0.446,0.658,7.0,-6.746,1,0.0362,0.00209,0.00694,0.241,0.635,127.048,201403.0,4,Rock
1294,1957,Chapterhouse,Pearl - Edit,39.0,0.41,0.885,2.0,-7.042,1,0.0351,0.000104,0.823,0.307,0.618,100.051,290800.0,4,Metal
1295,1958,Brianna Harness,Quarantine,13.0,0.528,0.398,11.0,-8.821,0,0.0301,0.748,9.2e-06,0.0898,0.451,154.017,172720.0,4,Pop
1296,1960,Idlewild,A Modern Way of Letting Go,38.0,0.282,0.987,8.0,-3.332,1,0.126,4.57e-06,5.54e-06,0.078,0.377,189.859,143760.0,4,Metal
1297,1961,Berry Sakharof,◊ô◊ï◊û◊ï◊ú◊ì◊™,34.0,0.663,0.823,11.0,-10.912,0,0.0413,0.353,0.745,0.115,0.581,119.999,288587.0,4,Rock
1298,1962,Cordae,More Life (feat. Q Tip),64.0,0.573,0.571,6.0,-6.943,1,0.558,0.343,2.09e-06,0.145,0.347,82.585,191033.0,4,HipHop
1299,1963,Supersonic Blues Machine,Watchagonnado (Live),25.0,0.52,0.958,1.0,-3.378,1,0.0728,0.165,0.0145,0.946,0.611,99.999,329840.0,4,Rock
1300,1965,Pomplamoose,The Middle,31.0,0.722,0.63,11.0,-8.325,0,0.0402,0.00735,0.775,0.0837,0.913,119.977,218559.0,4,Indie_Alt
1301,1970,Billy Idol,Rebel Yell - 1999 - Remaster,25.0,0.509,0.89,9.0,-4.594,0,0.0805,0.00237,0.000788,0.499,0.434,166.402,286173.0,4,Metal
1302,1973,Toothgrinder,The Chain,46.0,0.439,0.902,6.0,-3.904,0,0.0501,0.00895,0.000668,0.273,0.563,75.884,275147.0,4,Rock
1303,1974,The The,Uncertain Smile,53.0,0.593,0.931,11.0,-5.232,0,0.0517,0.0322,0.588,0.0255,0.755,142.747,411973.0,4,Indie_Alt
1304,1975,"Toumani Diabaté, Sidiki Diabaté",A. C. I. 2000 Diaby,30.0,0.465,0.343,3.0,-14.058,1,0.0321,0.883,0.925,0.0963,0.665,147.239,4.666916667,4,Instrumental
1305,1977,Stone Temple Pilots,Wicked Garden,50.0,0.21,0.945,2.0,-4.009,1,0.0673,1.04e-05,1.59e-05,0.107,0.372,154.639,245280.0,4,Metal
1306,1978,Willowdale,These Foolish Things,51.0,0.504,0.156,3.0,-15.791,1,0.0354,0.951,0.643,0.118,0.208,112.687,3.537966667,4,Instrumental
1307,1980,Sematary,Nevada,44.0,0.438,0.973,11.0,-3.219,1,0.148,0.228,0.565,0.156,0.354,131.974,238345.0,4,Metal
1308,1981,Disturbed,The Sound of Silence,73.0,0.322,0.28,6.0,-9.367,0,0.0281,0.468,1.1e-06,0.102,0.175,85.794,248467.0,4,Metal
1309,1982,The Lemonheads,Mrs. Robinson,63.0,0.494,0.936,11.0,-7.195,0,0.0398,0.0112,0.000693,0.276,0.834,107.543,224480.0,4,Indie_Alt
1310,1985,Gerry Mulligan Sextet,In The Wee Small Hours Of The Morning,42.0,0.521,0.00894,7.0,-24.142,1,0.0414,0.974,0.371,0.108,0.171,115.007,5.658883333,3,Instrumental
1311,1988,blackwinterwells,OMEN,49.0,0.42,0.776,6.0,-5.046,1,0.0301,0.0265,3.74e-05,0.0904,0.362,111.164,171862.0,4,Rock
1312,1989,Harry Styles,Adore You,86.0,0.676,0.771,8.0,-3.675,1,0.0483,0.0237,7e-06,0.102,0.569,99.048,207133.0,4,Rock
1313,1990,Foogiano,Free Foo,57.0,0.624,0.584,6.0,-7.941,0,0.347,0.0755,3.55e-06,0.122,0.295,104.348,174676.0,3,HipHop
1314,1991,Bones Owens,Lightning Strike,40.0,0.573,0.946,5.0,-4.872,1,0.0895,0.182,0.000205,0.161,0.882,160.788,178665.0,4,Blues
1315,1992,Gang Starr,Mass Appeal,61.0,0.808,0.726,10.0,-8.435,0,0.252,0.0208,0.276,0.129,0.616,96.12,221027.0,4,HipHop
1316,1994,Katy Kirby,Cool Dry Place,42.0,0.412,0.348,4.0,-10.229,1,0.029,0.255,0.00145,0.103,0.427,137.469,300587.0,4,Indie_Alt
1317,1995,Polyphia,G.O.A.T.,55.0,0.66,0.76,11.0,-5.488,0,0.0332,0.000601,0.312,0.0949,0.359,107.028,215999.0,4,Rock
1318,1996,Jungle,Busy Earnin',64.0,0.552,0.883,10.0,-5.61,0,0.0355,0.209,4.91e-06,0.0912,0.745,99.967,181773.0,4,Alt_Music
1319,1997,George Harrison,Wah-Wah - Remastered 2014,52.0,0.36,0.891,9.0,-5.875,1,0.0341,0.00151,0.185,0.291,0.604,96.39,337760.0,4,Rock
1320,1999,UniBe@t,uwbfc,13.0,0.401,0.962,11.0,-8.385,0,0.525,0.0462,0.0715,0.368,0.189,127.983,187500.0,4,Indie_Alt
1321,2000,Dwight Yoakam,Streets of Bakersfield,55.0,0.74,0.703,9.0,-11.87,1,0.0576,0.0399,5.69e-06,0.0378,0.816,106.878,2.80355,4,Coutnry
1322,2001,Sacred Reich,Death Squad,39.0,0.232,0.982,11.0,-5.749,1,0.0764,1.38e-05,0.908,0.157,0.444,152.661,264507.0,4,Metal
1323,2002,The Hunger,Therapy,37.0,0.523,0.988,11.0,-4.658,0,0.0697,5.72e-06,0.0078,0.0977,0.173,125.986,272440.0,4,Metal
1324,2003,Asha Bhosle,Khali Hath Sham Aai Hai,19.0,0.304,0.171,5.0,-16.211,0,0.0352,0.945,0.000322,0.0873,0.337,175.906,5.014,4,Acoustic/Folk
1325,2005,Byrdi,Solsnu,40.0,0.665,0.335,7.0,-13.859,1,0.0289,0.813,0.742,0.113,0.0386,88.035,246248.0,4,Indie_Alt
1326,2006,Colony House,O YA,47.0,0.502,0.96,6.0,-4.523,1,0.143,0.288,0.000254,0.676,0.438,76.04,260000.0,4,Rock
1327,2007,Sure Sure,Funky Galileo,63.0,0.802,0.325,10.0,-9.327,1,0.0466,0.164,0.162,0.156,0.648,110.995,246200.0,4,Indie_Alt
1328,2012,Bukka White,Parchman Farm Blues,32.0,0.546,0.311,9.0,-11.552,0,0.0368,0.862,0.797,0.197,0.663,98.778,159948.0,4,Blues
1329,2013,Brooks & Dunn,My Maria,69.0,0.673,0.842,3.0,-4.627,1,0.0366,0.06,0.000257,0.178,0.898,125.57,3.46845,4,Coutnry
1330,2014,Kid Koala,2 bit Blues,43.0,0.828,0.604,6.0,-10.064,1,0.139,0.0416,0.878,0.107,0.89,137.384,207787.0,4,Alt_Music
1331,2015,Förnuft och Känsla,Händelse,36.0,0.637,0.335,5.0,-16.119,1,0.0443,0.541,0.782,0.0977,0.853,91.941,4.66625,4,Instrumental
1332,2016,LAUNDER,Fade,34.0,0.635,0.63,4.0,-8.756,1,0.0276,0.0511,0.821,0.122,0.602,125.02,203445.0,4,Pop
1333,2017,Pinkshinyultrablast,Songs,42.0,0.12,0.87,9.0,-6.984,1,0.0995,0.0018,0.815,0.0834,0.0536,179.815,950210.0,3,Indie_Alt
1334,2019,Elvis Presley,Heartbreak Hotel,61.0,0.696,0.21,4.0,-11.922,1,0.067,0.84,1.62e-06,0.107,0.717,93.543,127560.0,4,Pop
1335,2021,Bloc Party,Banquet,64.0,0.575,0.936,10.0,-4.913,0,0.0512,0.000128,0.0146,0.0828,0.879,150.234,201360.0,4,Rock
1336,2024,I Am California,"John Craigie, Gregory Alan Isakov",55.0,0.455,0.172,3.0,-10.265,1,0.0307,0.236,0.0013,0.102,0.189,118.161,5.217983333,3,Acoustic/Folk
1337,2026,Adrianne Lenker,anything,59.0,0.412,0.289,3.0,-12.953,1,0.0407,0.779,2.36e-05,0.0883,0.533,83.653,202047.0,4,Rock
1338,2027,Jennifer Pérez,Dianthus,36.0,0.449,0.0925,2.0,-20.415,1,0.0454,0.946,0.889,0.104,0.166,84.852,3.8625,4,Instrumental
1339,2028,All Them Witches,41,44.0,0.406,0.819,5.0,-6.8,0,0.0392,0.0134,0.504,0.371,0.25,123.763,320351.0,1,Rock
1340,2029,Mirel Wagner,Oak Tree,45.0,0.546,0.256,3.0,-12.471,1,0.0304,0.882,0.589,0.108,0.209,99.828,180078.0,4,Indie_Alt
1341,2030,Penelope Scott,R√§t,79.0,0.608,0.45,5.0,-13.291,0,0.248,0.322,0.000122,0.147,0.303,143.846,194165.0,4,HipHop
1342,2033,August Burns Red,Chop Suey!,55.0,0.535,0.98,7.0,-3.382,0,0.0699,0.00189,0.229,0.111,0.331,125.023,218188.0,4,Metal
1343,2034,Foster The People,Sit Next to Me,73.0,0.638,0.738,6.0,-4.976,0,0.0292,0.117,0.000384,0.689,0.657,97.021,243147.0,4,Rock
1344,2035,PRONOUN,I‚ÄôM RIGHT BACK IN IT,14.0,0.517,0.939,11.0,-5.731,1,0.0355,0.000891,0.516,0.369,0.962,124.999,242267.0,4,Metal
1345,2036,Eugene Bridges,Living,8.0,0.749,0.785,5.0,-6.989,1,0.0453,0.155,8.16e-05,0.126,0.902,115.897,389373.0,4,Blues
1346,2037,DoFlame,Bat House,39.0,0.251,0.962,1.0,-2.481,1,0.114,9.37e-05,0.00969,0.344,0.0769,95.941,162334.0,4,Indie_Alt
1347,2039,Cem Karaca,Namus Belasƒ±,49.0,0.344,0.86,4.0,-2.085,1,0.15,0.204,0.00119,0.392,0.645,100.875,263973.0,4,Rock
1348,2040,Foals,The Runner,61.0,0.513,0.953,2.0,-2.626,0,0.0539,0.0146,3.03e-05,0.112,0.466,104.021,261937.0,4,Rock
1349,2041,Ingested,Manifesting Obscenity - Redux,24.0,0.281,0.96,2.0,-4.304,1,0.169,0.000405,0.00313,0.115,0.128,138.195,222969.0,4,Metal
1350,2042,Michael Peter Olsen,Mayday,32.0,0.18,0.198,2.0,-16.515,1,0.0402,0.297,0.847,0.125,0.0796,65.585,193267.0,3,Indie_Alt
1351,2045,Dreams West,Super Gran Turismo,29.0,0.605,0.635,4.0,-8.084,0,0.106,9.04e-05,0.879,0.161,0.156,95.951,201817.0,4,Metal
1352,2046,Cradle Of Filth,Hallowed Be Thy Name,50.0,0.428,0.972,2.0,-1.998,0,0.0666,7.16e-05,0.0736,0.0787,0.225,118.306,430733.0,4,Metal
1353,2048,Coldplay,Paradise,80.0,0.449,0.585,5.0,-6.761,1,0.0268,0.0509,8.75e-05,0.0833,0.212,139.631,278719.0,4,Metal
1354,2050,Van Halen,Panama - 2004 Remaster,33.0,0.489,0.977,8.0,-4.809,1,0.128,0.000915,4.82e-05,0.0757,0.425,141.045,212560.0,4,Rock
1355,2051,Quartetscapes,Largo Pt. 1,35.0,0.169,0.317,2.0,-14.367,0,0.0411,0.968,0.931,0.124,0.0353,93.72,2.235483333,4,Instrumental
1356,2054,James Bay,Let It Go,73.0,0.536,0.311,1.0,-10.396,1,0.0288,0.82,1.65e-05,0.107,0.246,147.486,260533.0,4,Pop
1357,2059,Weezer,Say It Ain't So,4.0,0.635,0.551,3.0,-7.136,1,0.0354,0.00743,1.82e-05,0.07,0.451,151.779,258827.0,4,Pop
1358,2060,Havok,Fear Campaign,31.0,0.446,0.987,8.0,-4.291,1,0.13,8.68e-06,0.779,0.0728,0.351,152.042,237424.0,4,Metal
1359,2061,Hanni Licht,Guahara,45.0,0.541,0.0663,7.0,-18.834,1,0.0594,0.992,0.947,0.106,0.404,118.584,3.600333333,3,Instrumental
1360,2062,Blasterjaxx,Rise Up,48.0,0.566,0.721,3.0,-6.106,0,0.0389,0.0172,5.9e-05,0.113,0.43,144.048,181667.0,4,Rock
1361,2063,Jay Som,Tenderness,43.0,0.543,0.498,9.0,-10.152,1,0.0678,0.692,0.433,0.078,0.815,113.394,241097.0,4,Alt_Music
1362,2064,Chevelle,Self Destructor,59.0,0.473,0.898,6.0,-3.537,0,0.0363,7.34e-06,0.56,0.311,0.405,104.031,347941.0,4,Metal
1363,2065,Big Joe Turner,"Shake, Rattle and Roll",46.0,0.612,0.584,8.0,-6.296,1,0.0623,0.788,3.13e-06,0.193,0.845,154.704,179626.0,4,Rock
1364,2066,Gojira,Into The Storm,63.0,0.245,0.972,2.0,-6.387,1,0.0739,0.00141,0.68,0.131,0.107,105.939,302293.0,4,Metal
1365,2067,Rodrigo Amarante,Mar√©,48.0,0.638,0.862,8.0,-6.711,1,0.0338,0.326,0.645,0.0751,0.974,154.041,213811.0,3,Rock
1366,2068,Arik Einstein,◊°◊ü ◊§◊®◊†◊¶◊ô◊°◊ß◊ï ◊¢◊ú ◊î◊û◊ô◊ù,37.0,0.669,0.471,2.0,-12.83,1,0.0288,0.693,0.00248,0.151,0.608,106.68,360093.0,4,Rock
1367,2071,Bad Flamingo,Dandy Little Day,19.0,0.703,0.268,11.0,-12.956,0,0.0363,0.276,0.114,0.112,0.0965,98.896,188160.0,4,Indie_Alt
1368,2072,Falconer,Desert Dreams,40.0,0.403,0.943,7.0,-11.064,1,0.0701,6.17e-05,0.0238,0.168,0.214,179.973,238547.0,4,Rock
1369,2073,DAMN NATION,Race to the End,41.0,0.532,0.925,2.0,-3.509,1,0.0341,3.5e-05,6.77e-05,0.112,0.563,95.019,232421.0,4,Blues
1370,2074,Memoremains,Lift Me Up,40.0,0.495,0.842,6.0,-5.843,0,0.0413,1.38e-05,0.000278,0.278,0.509,137.971,209045.0,4,Rock
1371,2075,Hilma Nikolaisen,Only Me,22.0,0.509,0.702,2.0,-8.467,1,0.0317,0.000957,0.0657,0.177,0.823,145.022,265215.0,4,Rock
1372,2076,Ultra-Violence,"Executioner's Tax (Swing of the Axe) [feat. David Sanchez, Guillermo Izquierdo, Juli Bazooka, Lenny Bruce, Andrew Hudson & Spyros Lafias]",35.0,0.464,0.972,11.0,-7.141,1,0.0439,7.64e-05,0.262,0.47,0.645,83.505,229581.0,4,Rock
1373,2077,Maripool,Blindness,28.0,0.449,0.706,11.0,-8.398,0,0.0334,0.014,0.752,0.114,0.647,200.189,212500.0,4,Indie_Alt
1374,2078,Flying Saucer Attack,My Dreaming Hill,27.0,0.29,0.711,8.0,-8.541,1,0.0421,0.25,0.908,0.0772,0.191,128.023,372000.0,4,Rock
1375,2079,Drowning Pool,Bodies,73.0,0.656,0.932,4.0,-3.405,0,0.0708,0.00347,0.00147,0.144,0.544,130.936,201960.0,4,Pop
1376,2080,Bomba Est√©reo,Deja,56.0,0.644,0.831,11.0,-7.118,0,0.0334,0.138,0.424,0.115,0.252,104.996,230893.0,4,Alt_Music
1377,2081,Rochelle Jordan,Already,46.0,0.812,0.616,2.0,-8.907,1,0.18,0.044,0.0904,0.11,0.507,117.998,237929.0,4,Indie_Alt
1378,2083,The Black Keys,Lo/Hi,66.0,0.606,0.679,2.0,-7.445,1,0.0321,0.0151,0.000433,0.0962,0.707,122.016,177768.0,4,Alt_Music
1379,2084,Idan Amedi,◊î◊©◊ß◊ò ◊î◊ú◊ë◊ü,26.0,0.488,0.806,5.0,-5.999,0,0.0359,0.528,0.0141,0.088,0.816,154.029,186187.0,4,Rock
1380,2085,Polaris,The Remedy,57.0,0.356,0.995,4.0,-3.366,0,0.172,3.26e-06,0.000196,0.403,0.167,183.985,243913.0,4,Metal
1381,2087,Bring Me The Horizon,Shadow Moses,62.0,0.456,0.985,6.0,-2.949,1,0.207,0.000235,0.00368,0.103,0.183,143.006,243320.0,4,Rock
1382,2089,Volbeat,The Devil's Bleeding Crown,64.0,0.32,0.909,7.0,-4.612,1,0.0412,1.62e-05,0.139,0.0443,0.21,109.649,238653.0,3,Rock
1383,2090,Mastodon,Blood and Thunder,62.0,0.364,0.935,2.0,-6.548,1,0.0724,8.58e-06,0.729,0.0317,0.478,92.717,228587.0,4,Metal
1384,2091,SEND MEDICINE,She Believes in the Devil,30.0,0.596,0.658,7.0,-7.44,1,0.0337,0.258,0.000624,0.0975,0.956,88.842,269621.0,4,Alt_Music
1385,2092,Eviatar Banai,◊¢◊ì ◊û◊ó◊®,50.0,0.322,0.558,5.0,-7.165,1,0.0293,0.628,0.0171,0.143,0.286,163.074,267467.0,3,Rock
1386,2093,The Mouse Outfit,Got Me Thinkin' (feat. Sparkz),48.0,0.813,0.412,6.0,-8.356,0,0.205,0.561,0.00477,0.107,0.427,90.807,223773.0,4,Pop
1387,2095,CRITTER,PFC,42.0,0.802,0.591,10.0,-6.127,0,0.0848,0.0444,5.96e-05,0.266,0.757,113.012,186722.0,4,Pop
1388,2096,Claud,Soft Spot,57.0,0.569,0.547,10.0,-8.253,1,0.0272,0.392,4.81e-05,0.225,0.478,82.023,188098.0,4,HipHop
1389,2097,Ocean Colour Scene,The Riverboat Song,55.0,0.484,0.862,11.0,-6.39,0,0.0278,0.0061,2.74e-05,0.547,0.565,106.922,294800.0,3,Indie_Alt
1390,2098,Nectar,Birthday,24.0,0.467,0.896,4.0,-3.31,1,0.0441,7.97e-05,0.358,0.3,0.145,109.953,242116.0,4,Rock
1391,2100,Big Ups,Goes Black,31.0,0.377,0.976,6.0,-3.686,0,0.217,0.000107,0.0936,0.142,0.264,116.062,141560.0,4,Alt_Music
1392,2101,Gaffa Tape Sandy,Kill the Chord,34.0,0.358,0.912,9.0,-4.651,1,0.05,3.36e-06,0.00271,0.122,0.578,156.873,205400.0,4,Rock
1393,2102,The Crotches,◊®◊ô◊ò◊ú◊ô◊ü ◊ë◊ú◊ï◊ñ,8.0,0.483,0.817,4.0,-6.379,1,0.0301,0.386,8.89e-05,0.269,0.609,102.118,112333.0,4,Pop
1394,2103,Eric Clapton,I Shot The Sheriff,66.0,0.73,0.639,7.0,-11.025,0,0.0524,0.0853,0.00221,0.102,0.658,94.395,263747.0,4,Rock
